OFD1,8481,epithelial cilium movement involved in determination of left/right asymmetry
ITPR1,3708,epithelial fluid transport
MSX2,4488,epithelial to mesenchymal transition involved in endocardial cushion formation
LAMA1,284217,epithelial tube branching involved in lung morphogenesis
TUBGCP5,114791,equatorial microtubule organizing center
PCDH15,65217,equilibrioception
THRA,7067,erythrocyte differentiation
PATJ,10207,establishment of apical/basal cell polarity
DLG1,1739,establishment of centrosome localization
LAMA1,284217,establishment of epithelial cell apical/basal polarity
FAT1,2195,establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis
XRCC6,2547,establishment of integrated proviral latency
MARK1,4139,establishment of mitochondrion localization
MCPH1,79648,establishment of mitotic spindle orientation
USH2A,7399,establishment of protein localization
TSPAN17,26262,establishment of protein localization to organelle
BRCA2,675,establishment of protein localization to telomere
POT1,25913,establishment of protein localization to telomere
DLG1,1739,establishment or maintenance of cell polarity
FAT1,2195,establishment or maintenance of cell polarity
DLG1,1739,establishment or maintenance of epithelial cell apical/basal polarity
ATP1A1,476,establishment or maintenance of transmembrane electrochemical gradient
ATP1A3,478,establishment or maintenance of transmembrane electrochemical gradient
ESR2,2100,estrogen receptor activity
ESR2,2100,estrogen response element binding
PEX7,5191,ether lipid biosynthetic process
AGMO,392636,ether lipid metabolic process
CECR2,27443,euchromatin
EIF4G1,1981,eukaryotic initiation factor 4E binding
EIF4E,1977,eukaryotic initiation factor 4G binding
EIF4E,1977,eukaryotic translation initiation factor 4F complex
EIF4G1,1981,eukaryotic translation initiation factor 4F complex
ADORA2A,135,excitatory postsynaptic potential
CHRNB3,1142,excitatory postsynaptic potential
DRD2,1813,excitatory postsynaptic potential
GLRA2,2742,excitatory postsynaptic potential
GRID2,2895,excitatory postsynaptic potential
MEF2C,4208,excitatory postsynaptic potential
LRRC4,64101,excitatory synapse
SYP,6855,excitatory synapse
GRID2,2895,excitatory synapse assembly
LRRC4,64101,excitatory synapse assembly
CECR2,27443,execution phase of apoptosis
EXOC3,11336,exocyst
EXOC5,10640,exocyst
EXOC6,54536,exocyst
EXOC6B,23233,exocyst
EXOC3,11336,exocyst localization
SNAP25,6616,exocytic insertion of neurotransmitter receptor to postsynaptic membrane
DPYSL3,1809,exocytic vesicle
IGF1,3479,exocytic vesicle
SYT17,51760,exocytic vesicle
CADPS,8618,exocytosis
CADPS2,93664,exocytosis
EXOC3,11336,exocytosis
EXOC5,10640,exocytosis
EXOC6,54536,exocytosis
EXOC6B,23233,exocytosis
ITSN1,6453,exocytosis
LIN7B,64130,exocytosis
SNAP25,6616,exocytosis
STX1A,6804,exocytosis
SMG6,23293,exon-exon junction complex
UPF2,26019,exon-exon junction complex
ENPP1,5167,exonuclease activity
ACE,1636,exopeptidase activity
PRUNE2,158471,exopolyphosphatase activity
ABAT,18,exploration behavior
AGTR2,186,exploration behavior
SLC29A4,222962,export across plasma membrane
ACE,1636,external side of plasma membrane
AZGP1,563,external side of plasma membrane
CD276,80381,external side of plasma membrane
CX3CR1,1524,external side of plasma membrane
FCRL6,343413,external side of plasma membrane
FGA,2243,external side of plasma membrane
HLA-DRB1,3123,external side of plasma membrane
HLA-G,3135,external side of plasma membrane
LDLR,3949,external side of plasma membrane
LRP2,4036,external side of plasma membrane
MSR1,4481,external side of plasma membrane
NRCAM,4897,external side of plasma membrane
PDCD1,5133,external side of plasma membrane
PTPRC,5788,external side of plasma membrane
THBS1,7057,external side of plasma membrane
ACE,1636,extracellular exosome
ACTN4,81,extracellular exosome
ADSS2,159,extracellular exosome
ATP1A1,476,extracellular exosome
AZGP1,563,extracellular exosome
BCAS1,8537,extracellular exosome
BST1,683,extracellular exosome
C4B,721,extracellular exosome
CA6,765,extracellular exosome
CACNA2D1,781,extracellular exosome
CAMK4,814,extracellular exosome
CARD11,84433,extracellular exosome
CD38,952,extracellular exosome
CDH11,1009,extracellular exosome
CLTCL1,8218,extracellular exosome
CUX2,23316,extracellular exosome
DLG1,1739,extracellular exosome
DPP3,10072,extracellular exosome
DPP4,1803,extracellular exosome
DDC,1644,extracellular exosome
EIF4E,1977,extracellular exosome
ERMN,57471,extracellular exosome
FABP5,2171,extracellular exosome
FAT1,2195,extracellular exosome
FGA,2243,extracellular exosome
FRK,2444,extracellular exosome
GLO1,2739,extracellular exosome
GNAS,2778,extracellular exosome
HLA-A,3105,extracellular exosome
HLA-B,3106,extracellular exosome
HLA-DRB1,3123,extracellular exosome
KNG1,3827,extracellular exosome
KRT26,353288,extracellular exosome
LRP2,4036,extracellular exosome
MPP6,51678,extracellular exosome
MUC4,4585,extracellular exosome
MYO1E,4643,extracellular exosome
MYO5C,55930,extracellular exosome
PAFAH1B2,5049,extracellular exosome
PATJ,10207,extracellular exosome
PEBP4,157310,extracellular exosome
PPP2R1B,5519,extracellular exosome
PRKCA,5578,extracellular exosome
PTPRC,5788,extracellular exosome
PXDN,7837,extracellular exosome
RIMS2,9699,extracellular exosome
SERPINE1,5054,extracellular exosome
SLC1A1,6505,extracellular exosome
SMURF1,57154,extracellular exosome
SND1,27044,extracellular exosome
SYAP1,94056,extracellular exosome
SOD1,6647,extracellular exosome
TECTA,7007,extracellular exosome
THBS1,7057,extracellular exosome
TTN,7273,extracellular exosome
WNT1,7471,extracellular exosome
WWP1,11059,extracellular exosome
YWHAE,7531,extracellular exosome
YWHAG,7532,extracellular exosome
COL28A1,340267,extracellular matrix
LAMA1,284217,extracellular matrix
MUC4,4585,extracellular matrix
THBS1,7057,extracellular matrix
MUC4,4585,"extracellular matrix constituent, lubricant activity"
COL28A1,340267,extracellular matrix organization
FGA,2243,extracellular matrix organization
LAMA1,284217,extracellular matrix organization
POMT1,10585,extracellular matrix organization
PXDN,7837,extracellular matrix organization
SERPINE1,5054,extracellular matrix organization
ST7,7982,extracellular matrix organization
THBS1,7057,extracellular matrix organization
COL28A1,340267,extracellular matrix structural constituent
FGA,2243,extracellular matrix structural constituent
LAMA1,284217,extracellular matrix structural constituent
PXDN,7837,extracellular matrix structural constituent
TECTA,7007,extracellular matrix structural constituent
THBS1,7057,extracellular matrix structural constituent
COL28A1,340267,extracellular matrix structural constituent conferring tensile strength
ACE,1636,extracellular region
ACTN4,81,extracellular region
AZGP1,563,extracellular region
BST1,683,extracellular region
C4B,721,extracellular region
CA6,765,extracellular region
BRINP3,339479,extracellular region
CEP290,80184,extracellular region
CNTN3,5067,extracellular region
COL28A1,340267,extracellular region
DLL1,28514,extracellular region
DPP4,1803,extracellular region
EPHB2,2048,extracellular region
FABP5,2171,extracellular region
FGA,2243,extracellular region
FGF14,2259,extracellular region
FRK,2444,extracellular region
GPC6,10082,extracellular region
IL1R2,7850,extracellular region
IGF1,3479,extracellular region
KNG1,3827,extracellular region
LAMA1,284217,extracellular region
LEP,3952,extracellular region
MDGA2,161357,extracellular region
NEGR1,257194,extracellular region
NRCAM,4897,extracellular region
NRP2,8828,extracellular region
NTNG1,22854,extracellular region
NXPH1,30010,extracellular region
OFD1,8481,extracellular region
OXT,5020,extracellular region
PAFAH1B2,5049,extracellular region
PCDH15,65217,extracellular region
PCDHA1,56147,extracellular region
PCDHA10,56139,extracellular region
PCDHA6,56142,extracellular region
PLAUR,5329,extracellular region
PXDN,7837,extracellular region
SERPINE1,5054,extracellular region
SPP2,6694,extracellular region
STX1A,6804,extracellular region
SOD1,6647,extracellular region
TECTA,7007,extracellular region
THBS1,7057,extracellular region
TTN,7273,extracellular region
VWA7,80737,extracellular region
WNT1,7471,extracellular region
XRCC6,2547,extracellular region
ACE,1636,extracellular space
ACTN4,81,extracellular space
AZGP1,563,extracellular space
C4B,721,extracellular space
CA6,765,extracellular space
COL28A1,340267,extracellular space
CPZ,8532,extracellular space
DIPK2A,205428,extracellular space
DMXL2,23312,extracellular space
DPYSL3,1809,extracellular space
FGA,2243,extracellular space
ENPP1,5167,extracellular space
GPC6,10082,extracellular space
H2BC11,8970,extracellular space
HLA-DRB1,3123,extracellular space
HLA-G,3135,extracellular space
IGF1,3479,extracellular space
KNG1,3827,extracellular space
LAMA1,284217,extracellular space
LEP,3952,extracellular space
LILRB2,10288,extracellular space
MUC4,4585,extracellular space
OXT,5020,extracellular space
PXDN,7837,extracellular space
SERPINE1,5054,extracellular space
SOD1,6647,extracellular space
THBS1,7057,extracellular space
TPO,7173,extracellular space
VASH1,22846,extracellular space
WNT1,7471,extracellular space
ATP1A1,476,extracellular vesicle
ATP1A3,478,extracellular vesicle
FGA,2243,extracellular vesicle
GLRA2,2742,extracellularly glycine-gated chloride channel activity
FRK,2444,extrinsic component of cytoplasmic side of plasma membrane
SNAP25,6616,extrinsic component of cytoplasmic side of plasma membrane
STYK1,55359,extrinsic component of cytoplasmic side of plasma membrane
SYAP1,94056,extrinsic component of cytoplasmic side of plasma membrane
BST1,683,extrinsic component of membrane
PLAUR,5329,extrinsic component of membrane
STK39,27347,extrinsic component of membrane
SYN1,6853,extrinsic component of synaptic vesicle membrane
PBX1,5087,eye development
CEP290,80184,eye photoreceptor cell development
BBS4,585,face development
MAPK3,5595,face development
NRP2,8828,facial nerve structural organization
PLXNA3,55558,facial nerve structural organization
NRP2,8828,facioacoustic ganglion development
CTNNA3,29119,fascia adherens
BBS4,585,fat cell differentiation
GLIS1,148979,fat cell differentiation
GPX1,2876,fat cell differentiation
TRIM32,22954,fat cell differentiation
BBS4,585,fat pad development
CPT2,1376,fatty acid beta-oxidation
LEP,3952,fatty acid beta-oxidation
PEX7,5191,fatty acid beta-oxidation
SCP2,6342,fatty acid beta-oxidation
SCP2,6342,fatty acid beta-oxidation using acyl-CoA oxidase
FABP5,2171,fatty acid binding
ELOVL2,54898,fatty acid elongase activity
ELOVL2,54898,"fatty acid elongation, monounsaturated fatty acid"
ELOVL2,54898,"fatty acid elongation, polyunsaturated fatty acid"
ELOVL2,54898,"fatty acid elongation, saturated fatty acid"
SLC27A4,10999,fatty acid metabolic process
SLC27A4,10999,fatty acid transport
SCP2,6342,fatty-acyl-CoA binding
EXT1,2131,fear response
NEGR1,257194,feeding behavior
THRA,7067,female courtship behavior
BRCA2,675,female gonad development
NCAPH2,29781,female meiosis chromosome separation
CD38,952,female pregnancy
LEP,3952,female pregnancy
OXT,5020,female pregnancy
FXN,2395,ferric iron binding
FXN,2395,ferrous iron binding
FXN,2395,ferroxidase activity
RAD21L1,642636,fertilization
ARHGAP32,9743,fibrillar center
CAMK4,814,fibrillar center
EN2,2020,fibrillar center
FHIT,2272,fibrillar center
MBD6,114785,fibrillar center
NFIB,4781,fibrillar center
PAFAH1B2,5049,fibrillar center
TAF1C,9013,fibrillar center
THBS1,7057,fibrinogen binding
FGA,2243,fibrinogen complex
THBS1,7057,fibrinogen complex
FGA,2243,fibrinolysis
PLAUR,5329,fibrinolysis
SERPINE1,5054,fibrinolysis
THBS1,7057,fibroblast growth factor binding
EXT1,2131,fibroblast growth factor receptor signaling pathway
MAPK3,5595,fibroblast growth factor receptor signaling pathway
THBS1,7057,fibronectin binding
PAFAH1B2,5049,ficolin-1-rich granule lumen
XRCC6,2547,ficolin-1-rich granule lumen
LILRB2,10288,ficolin-1-rich granule membrane
DPYSL3,1809,filamentous actin
DPYSL3,1809,filamin binding
ERMN,57471,filopodium
FAT1,2195,filopodium
HLA-G,3135,filopodium membrane
CACNA1I,8911,flagellated sperm motility
FAN1,22909,flap-structured DNA binding
DPYD,1806,flavin adenine dinucleotide binding
KDM1B,221656,flavin adenine dinucleotide binding
MAOB,4129,flavin adenine dinucleotide binding
MTHFR,4524,flavin adenine dinucleotide binding
ABCA7,10347,floppase activity
EXT1,2131,fluid transport
ACTN4,81,focal adhesion
CD99L2,83692,focal adhesion
DIXDC1,85458,focal adhesion
DPP4,1803,focal adhesion
DST,667,focal adhesion
FAT1,2195,focal adhesion
MAPK3,5595,focal adhesion
PLAUR,5329,focal adhesion
PPFIA1,8500,focal adhesion
PTPRC,5788,focal adhesion
SLC6A4,6532,focal adhesion
TSPAN4,7106,focal adhesion
TNS2,23371,focal adhesion
YWHAE,7531,focal adhesion
YWHAG,7532,focal adhesion
LRP2,4036,folate import across plasma membrane
MTHFR,4524,folic acid metabolic process
FEZF2,55079,forebrain anterior/posterior pattern specification
WNT1,7471,forebrain anterior/posterior pattern specification
LRP2,4036,forebrain development
DIXDC1,85458,forebrain ventricular zone progenitor cell division
ZBTB16,7704,forelimb morphogenesis
RNF135,84282,free ubiquitin chain polymerization
CCDC88C,440193,frizzled binding
DVL3,1857,frizzled binding
WNT1,7471,frizzled binding
MSX2,4488,frontal suture morphogenesis
RHOXF1,158800,gamete generation
ABAT,18,gamma-aminobutyric acid biosynthetic process
ABAT,18,gamma-aminobutyric acid catabolic process
ABAT,18,gamma-aminobutyric acid metabolic process
GABBR2,9568,gamma-aminobutyric acid signaling pathway
GABRA4,2557,gamma-aminobutyric acid signaling pathway
PTPRT,11122,gamma-catenin binding
BRCA2,675,gamma-tubulin binding
DIXDC1,85458,gamma-tubulin binding
OFD1,8481,gamma-tubulin binding
RAB11FIP5,26056,gamma-tubulin binding
TUBGCP5,114791,gamma-tubulin binding
CEP290,80184,gamma-tubulin complex
TUBGCP5,114791,gamma-tubulin complex
TUBGCP5,114791,gamma-tubulin ring complex
SGSM3,27352,gap junction
DRD3,1814,gastric emptying
EXT1,2131,gastrulation
EXT1,2131,gene expression
SND1,27044,gene silencing by RNA
ENPP1,5167,generation of precursor metabolites and energy
GNAS,2778,genetic imprinting
MEF2C,4208,germinal center formation
YTHDC2,64848,"germline cell cycle switching, mitotic to meiotic cell cycle"
DNER,92737,glial cell differentiation
NFIB,4781,glial cell differentiation
ABCA7,10347,glial cell projection
SLC1A1,6505,glial cell projection
KCNC1,3746,globus pallidus development
EXT1,2131,glomerular basement membrane development
MYO1E,4643,glomerular basement membrane development
MYO1E,4643,glomerular filtration
MYO1E,4643,glomerular visceral epithelial cell development
EXT1,2131,glomerular visceral epithelial cell differentiation
KANK1,23189,glomerular visceral epithelial cell migration
MEF2C,4208,glomerulus morphogenesis
CYP11B1,1584,glucocorticoid biosynthetic process
HSD11B1,3290,glucocorticoid biosynthetic process
GPD2,2820,gluconeogenesis
SLC25A12,8604,gluconeogenesis
CSMD1,64478,glucose homeostasis
CYP11B1,1584,glucose homeostasis
FABP5,2171,glucose homeostasis
LEP,3952,glucose homeostasis
PDK2,5164,glucose homeostasis
DRD1,1812,glucose import
SLC27A4,10999,glucose import in response to insulin stimulus
FABP5,2171,glucose metabolic process
LEP,3952,glucose metabolic process
PDK2,5164,glucose metabolic process
EXT1,2131,glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity
EXT1,2131,glucuronosyltransferase activity
SLC1A1,6505,glutamate binding
SLC25A12,8604,glutamate biosynthetic process
GRID2,2895,glutamate receptor activity
GRIK3,2899,glutamate receptor activity
GRIK4,2900,glutamate receptor activity
GRM5,2915,glutamate receptor activity
GRM7,2917,glutamate receptor activity
CAMK2A,815,glutamate receptor binding
GRID2,2895,glutamate receptor signaling pathway
GRIK3,2899,glutamate receptor signaling pathway
GRIK4,2900,glutamate receptor signaling pathway
CLN8,2055,glutamate reuptake
PPFIA1,8500,glutamate secretion
SLC1A1,6505,glutamate secretion
SNAP25,6616,glutamate secretion
STX1A,6804,glutamate secretion
TSPOAP1,9256,glutamate secretion
SLC1A1,6505,glutamate:sodium symporter activity
CADPS,8618,glutamatergic synapse
CADPS2,93664,glutamatergic synapse
CDH11,1009,glutamatergic synapse
DLG1,1739,glutamatergic synapse
DLGAP2,9228,glutamatergic synapse
DLGAP3,58512,glutamatergic synapse
DRD2,1813,glutamatergic synapse
EIF4E,1977,glutamatergic synapse
GRID2,2895,glutamatergic synapse
IL1RAPL1,11141,glutamatergic synapse
IL1RAPL2,26280,glutamatergic synapse
ITSN1,6453,glutamatergic synapse
LRFN5,145581,glutamatergic synapse
LRRC4,64101,glutamatergic synapse
NRP2,8828,glutamatergic synapse
NTNG1,22854,glutamatergic synapse
NTRK3,4916,glutamatergic synapse
PRKAR1B,5575,glutamatergic synapse
SNAP25,6616,glutamatergic synapse
STX1A,6804,glutamatergic synapse
SYN2,6854,glutamatergic synapse
TSPOAP1,9256,glutamatergic synapse
YWHAE,7531,glutamatergic synapse
GSTM1,2944,glutathione binding
GSTM1,2944,glutathione derivative biosynthetic process
GLO1,2739,glutathione metabolic process
GPX1,2876,glutathione metabolic process
GSTM1,2944,glutathione metabolic process
SOD1,6647,glutathione metabolic process
GPX1,2876,glutathione peroxidase activity
GSTM1,2944,glutathione transferase activity
LEP,3952,glycerol biosynthetic process
GPD2,2820,glycerol catabolic process
GPD2,2820,glycerol-3-phosphate dehydrogenase (quinone) activity
GPD2,2820,glycerol-3-phosphate dehydrogenase complex
GPD2,2820,glycerol-3-phosphate metabolic process
GPD2,2820,glycerophosphate shuttle
AGMO,392636,glyceryl-ether monooxygenase activity
GLRA2,2742,glycine binding
GLRA2,2742,glycine-gated chloride ion channel activity
NR1D1,9572,glycogen biosynthetic process
IGF1,3479,glycolate metabolic process
EXT1,2131,glycosaminoglycan biosynthetic process
GPC6,10082,glycosaminoglycan biosynthetic process
HS3ST5,222537,glycosaminoglycan biosynthetic process
SDC2,6383,glycosaminoglycan biosynthetic process
GPC6,10082,glycosaminoglycan catabolic process
SDC2,6383,glycosaminoglycan catabolic process
LAMA1,284217,glycosphingolipid binding
NRP2,8828,gonadotrophin-releasing hormone neuronal migration to the hypothalamus
DRD2,1813,grooming behavior
DRD1,1812,grooming behavior
OXT,5020,grooming behavior
GRM7,2917,group III metabotropic glutamate receptor activity
DPYSL3,1809,growth cone
EXOC3,11336,growth cone
EXOC6,54536,growth cone
PCDH9,5101,growth cone
PTBP2,58155,growth cone
SNAP25,6616,growth cone
SYAP1,94056,growth cone
FGF14,2259,growth factor activity
IGF1,3479,growth factor activity
NRP2,8828,growth factor binding
GDA,9615,guanine catabolic process
GDA,9615,guanine deaminase activity
GDA,9615,guanine metabolic process
ARHGEF10,9639,guanyl-nucleotide exchange factor activity
CCDC88C,440193,guanyl-nucleotide exchange factor activity
DOCK1,1793,guanyl-nucleotide exchange factor activity
DOCK4,9732,guanyl-nucleotide exchange factor activity
ITSN1,6453,guanyl-nucleotide exchange factor activity
PLCD4,84812,guanyl-nucleotide exchange factor activity
PSD3,23362,guanyl-nucleotide exchange factor activity
RAPGEF4,11069,guanyl-nucleotide exchange factor activity
DOCK1,1793,guanyl-nucleotide exchange factor complex
GUCY1A2,2977,guanylate cyclase activity
CARD11,84433,guanylate kinase activity
DLG1,1739,guanylate kinase activity
DRD1,1812,habituation
USH2A,7399,hair cell differentiation
PTGS2,5743,hair cycle
DLG1,1739,hard palate development
DLX6,1750,head development
ACE,1636,heart contraction
EXT1,2131,heart contraction
GPX1,2876,heart contraction
SOD1,6647,heart contraction
MBD3,53615,heart development
MEF2C,4208,heart development
NTRK3,4916,heart development
OXT,5020,heart development
PRKDC,5591,heart development
BBS4,585,heart looping
DLL1,28514,heart looping
MEF2C,4208,heart looping
MIB1,57534,heart looping
SETDB2,83852,heart looping
TBX22,50945,heart looping
ARID2,196528,heart morphogenesis
ADRB2,154,heat generation
GPR37,2861,heat shock protein binding
PTPRC,5788,hematopoietic progenitor cell differentiation
ACE,1636,hematopoietic stem cell differentiation
WNT1,7471,hematopoietic stem cell proliferation
CYP11B1,1584,heme binding
GUCY1A2,2977,heme binding
NR1D1,9572,heme binding
PTGS2,5743,heme binding
PXDN,7837,heme binding
TDO2,6999,heme binding
TPO,7173,heme binding
FXN,2395,heme biosynthetic process
SLC25A39,51629,heme biosynthetic process
DST,667,hemidesmosome
EPPK1,83481,hemidesmosome
DST,667,hemidesmosome assembly
BRCA2,675,hemopoiesis
DLL1,28514,hemopoiesis
ZBTB16,7704,hemopoiesis
EXT1,2131,heparan sulfate N-acetylglucosaminyltransferase activity
PTPRC,5788,heparan sulfate proteoglycan binding
EXT1,2131,heparan sulfate proteoglycan biosynthetic process
HS3ST5,222537,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification"
EXT1,2131,"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process"
KNG1,3827,heparin binding
NRP2,8828,heparin binding
PTPRC,5788,heparin binding
THBS1,7057,heparin binding
EXT1,2131,heparin biosynthetic process
PIK3CG,5294,hepatocyte apoptotic process
WNT1,7471,hepatocyte differentiation
GSTM1,2944,hepoxilin biosynthetic process
MTHFR,4524,heterochromatin maintenance
SETDB1,9869,heterochromatin organization
SETDB2,83852,heterochromatin organization
CADM1,23705,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
GRID2,2895,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
IL1RAPL1,11141,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules
GNAS,2778,heterotrimeric G-protein complex
LILRB2,10288,heterotypic cell-cell adhesion
NRCAM,4897,heterotypic cell-cell adhesion
PTPRC,5788,heterotypic cell-cell adhesion
CACNA1B,774,high voltage-gated calcium channel activity
CACNA1F,778,high voltage-gated calcium channel activity
CACNB1,782,high voltage-gated calcium channel activity
SLC1A1,6505,high-affinity glutamate transmembrane transporter activity
ABCA7,10347,high-density lipoprotein particle assembly
LDLR,3949,high-density lipoprotein particle clearance
CEP290,80184,hindbrain development
EN2,2020,hindbrain development
NFIB,4781,hindbrain development
YWHAE,7531,hippo signaling
GRIK4,2900,hippocampal mossy fiber to CA3 synapse
PRKAR1B,5575,hippocampal mossy fiber to CA3 synapse
RAPGEF4,11069,hippocampal mossy fiber to CA3 synapse
BBS4,585,hippocampus development
DLX2,1746,hippocampus development
PLXNA3,55558,hippocampus development
YWHAE,7531,hippocampus development
SLC29A4,222962,histamine metabolic process
SLC29A4,222962,histamine uptake
UIMC1,51720,histone H2A K63-linked deubiquitination
TRRAP,8295,histone H2A acetylation
BRCA2,675,histone H3 acetylation
PER1,5187,histone H3 acetylation
YEATS2,55689,histone H3 acetylation
HDAC4,9759,histone H3 deacetylation
PER1,5187,histone H3 deacetylation
KDM4B,23030,histone H3-K36 demethylation
KDM1B,221656,histone H3-K4 demethylation
SETD1B,23067,histone H3-K4 dimethylation
SETD1A,9739,histone H3-K4 dimethylation
DYDC1,143241,histone H3-K4 methylation
DYDC2,84332,histone H3-K4 methylation
SETD1B,23067,histone H3-K4 methylation
SETD1B,23067,histone H3-K4 monomethylation
SETD1A,9739,histone H3-K4 monomethylation
SETD1B,23067,histone H3-K4 trimethylation
SETD1A,9739,histone H3-K4 trimethylation
JMJD1C,221037,histone H3-K9 demethylation
KDM4B,23030,histone H3-K9 demethylation
SETDB1,9869,histone H3-K9 methylation
SETDB2,83852,histone H3-K9 methylation
DRD1,1812,histone H3-S10 phosphorylation
PRKCA,5578,histone H3-T6 phosphorylation
BRCA2,675,histone H4 acetylation
PER1,5187,histone H4 acetylation
TRRAP,8295,histone H4 acetylation
HDAC4,9759,histone H4 deacetylation
EPC2,26122,histone acetylation
TRRAP,8295,histone acetylation
BRCA2,675,histone acetyltransferase activity
EPC2,26122,histone acetyltransferase activity
MTF1,4520,histone acetyltransferase binding
MYOCD,93649,histone acetyltransferase binding
KDM1B,221656,histone binding
SAMD11,148398,histone binding
SSRP1,6749,histone binding
TBL1X,6907,histone binding
UIMC1,51720,histone binding
YEATS2,55689,histone binding
HDAC4,9759,histone deacetylase activity
HDAC4,9759,histone deacetylase binding
MEF2C,4208,histone deacetylase binding
MYOCD,93649,histone deacetylase binding
SATB2,23314,histone deacetylase binding
YWHAE,7531,histone deacetylase binding
HDAC4,9759,histone deacetylase complex
JMJD1C,221037,histone deacetylase complex
SATB2,23314,histone deacetylase complex
TBL1X,6907,histone deacetylase complex
HDAC4,9759,histone deacetylation
TBL1X,6907,histone deacetylation
KDM4B,23030,histone demethylase activity
KDM4B,23030,histone demethylase activity (H3-K36 specific)
JMJD1C,221037,histone demethylase activity (H3-K9 specific)
KDM4B,23030,histone demethylase activity (H3-K9 specific)
KDM1B,221656,histone demethylase activity (H3-dimethyl-K4 specific)
KDM1B,221656,histone demethylase activity (H3-monomethyl-K4 specific)
TRRAP,8295,histone deubiquitination
PRKCA,5578,histone kinase activity (H3-T6 specific)
FEZF2,55079,histone methylation
SETD1B,23067,histone methyltransferase activity (H3-K4 specific)
SETD1A,9739,histone methyltransferase activity (H3-K4 specific)
SETDB1,9869,histone methyltransferase activity (H3-K9 specific)
SETDB2,83852,histone methyltransferase activity (H3-K9 specific)
KDM4B,23030,histone methyltransferase complex
SETD1B,23067,histone methyltransferase complex
SETD1A,9739,histone methyltransferase complex
SYNCRIP,10492,histone pre-mRNA 3'end processing complex
SETDB1,9869,histone-lysine N-methyltransferase activity
CARD11,84433,homeostasis of number of cells
ARID2,196528,homeostatic process
MTHFR,4524,homocysteine metabolic process
TERB2,145645,homologous chromosome pairing at meiosis
CADM1,23705,homophilic cell adhesion via plasma membrane adhesion molecules
CDH10,1008,homophilic cell adhesion via plasma membrane adhesion molecules
CDH11,1009,homophilic cell adhesion via plasma membrane adhesion molecules
CDH22,64405,homophilic cell adhesion via plasma membrane adhesion molecules
CDH8,1006,homophilic cell adhesion via plasma membrane adhesion molecules
CDH9,1007,homophilic cell adhesion via plasma membrane adhesion molecules
FAT1,2195,homophilic cell adhesion via plasma membrane adhesion molecules
PCDH10,57575,homophilic cell adhesion via plasma membrane adhesion molecules
PCDH11X,27328,homophilic cell adhesion via plasma membrane adhesion molecules
PCDH15,65217,homophilic cell adhesion via plasma membrane adhesion molecules
PCDH9,5101,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA1,56147,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA10,56139,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA11,56138,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA12,56137,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA13,56136,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA2,56146,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA3,56145,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA4,56144,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA5,56143,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA6,56142,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA7,56141,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA8,56140,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHA9,9752,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHAC1,56135,homophilic cell adhesion via plasma membrane adhesion molecules
PCDHAC2,56134,homophilic cell adhesion via plasma membrane adhesion molecules
PTPRT,11122,homophilic cell adhesion via plasma membrane adhesion molecules
MEGF10,84466,homotypic cell-cell adhesion
MEGF11,84465,homotypic cell-cell adhesion
IGF1,3479,hormone activity
LEP,3952,hormone activity
LRP2,4036,hormone binding
TPO,7173,hormone biosynthetic process
ACE,1636,hormone catabolic process
LEP,3952,hormone metabolic process
SLC22A9,114571,hormone transport
NR1D1,9572,hormone-mediated signaling pathway
THRA,7067,hormone-mediated signaling pathway
NUP133,55746,host cell
XPO1,7514,host cell
BST1,683,humoral immune response
MEF2C,4208,humoral immune response
PDCD1,5133,humoral immune response
HLA-DRB1,3123,humoral immune response mediated by circulating immunoglobulin
DRD2,1813,hyaloid vascular plexus regression
CA6,765,hydro-lyase activity
MAOB,4129,hydrogen peroxide biosynthetic process
SOD1,6647,hydrogen peroxide biosynthetic process
GPX1,2876,hydrogen peroxide catabolic process
PXDN,7837,hydrogen peroxide catabolic process
TPO,7173,hydrogen peroxide catabolic process
DAGLA,747,hydrolase activity
FHIT,2272,hydrolase activity
OXT,5020,hyperosmotic salinity response
ABAT,18,identical protein binding
APBA2,321,identical protein binding
ASMT,438,identical protein binding
ADORA2A,135,identical protein binding
ADRB2,154,identical protein binding
